index,coref_content,industry
72,"Replacing with original equipment would cost $1,217 in total, but a set of Michelin Pilot Sport 4S shoes ($1,288) would afford us an opportunity to evaluate something different.",automotiveEngineering
72,"Our friends at TireRack shipped Our a set, and Our couldn't be happier.",automotiveEngineering
72,The Michelins produce noticeably less road noise and offer a more supple ride.,automotiveEngineering
72,Imagine the difference between thumping the ground with a clenched fist versus your open palm.,automotiveEngineering
73,This is the new Bentley Flying Spur.,automotiveEngineering
73,"Well, it’s an annoyingly cropped-in section of the new Bentley Flying Spur.",automotiveEngineering
73,But it sounds very much like the most interesting section.,automotiveEngineering
73,That’s because the Flying Spur now has rear-wheel steering for extra cornering nous.,automotiveEngineering
73,And a four-wheel-drive system that only chucks power to the front wheels when absolutely necessary.,automotiveEngineering
73,"So yep, most of the time it’s a rear-wheel-drive Bentley, “giving classic sports sedan handling characteristics”, we’re assured in a slightly Americanised manner.",automotiveEngineering
73,"Yes, children, that might mean drifts.",automotiveEngineering
73,"While the Flying Spur has always been the more agile of Bentley’s limo options, the Flying Spur’s hardly like the Mulsanne is some svelte track special as a benchmark.",automotiveEngineering
73,But this one sounds like this one might come with a pleasing amount of ‘handling’ fitted as standard.,automotiveEngineering
73,"In a super saloon world already stuffed to the gunnels with monsters like the Mercedes-AMG E63 and BMW M5, we’re more than happy to welcome another into the fold.",automotiveEngineering
73,We’ll just pop another order in for tyres.,automotiveEngineering
74,"Land Rover has taken the wraps off of the 2020 Discovery Sport, which arrives featuring a fairly comprehensive update for the smallish SUV that adds new technology, a new powertrain option and some camera features that will help with both front and rear visibility.",automotiveEngineering
74,"Similar to the 2020 Range Rover, the Discovery Sport adds a new mild-hybrid powertrain.",automotiveEngineering
74,"It won’t be the base powertrain; that’s still the 246-horsepower, turbocharged 2.0-liter inline four-cylinder that’s mated to a nine-speed automatic transmission and standard four-wheel drive.",automotiveEngineering
74,"The hybrid powertrain uses the same engine, transmission and 4WD system but adds a 48-volt battery and bumps up total system output to 296 hp.",automotiveEngineering
74,"The hybrid system will be offered on just one trim level, the R-Dynamic HSE, versus five trim levels for the gas engine.",automotiveEngineering
74,"And that model will be offered in only the two-row, five-seat layout – if you want the optional third row you’ll have to stick to the gas engine.",automotiveEngineering
75,"People shopping for a three-row family crossover are bound to find that, beyond styling, the differences between models are awfully limited.",automotiveEngineering
75,"That goes for dimensions, engine choices, and even underlying vehicle architecture.",automotiveEngineering
75,The new 2020 Ford Explorer is something different.,automotiveEngineering
75,"While its styling is an evolution of the vehicle its replaces, this all-new, fifth-generation Explorer represents a radical transformation, offering a fundamentally different driving experience and capability set than both its predecessor and nearly every other family crossover.",automotiveEngineering
75,Chief among the changes is the switch to a new rear-wheel-drive architecture — the only competitor not named Durango to utilize it.,automotiveEngineering
75,"The benefits are several: improved dynamics, for one, but also uniquely sporty proportions, with a longer, lower hood, a shorter front overhang, and a longer wheelbase that benefits interior space.",automotiveEngineering
75,"While the front and rear fascias are similar to the outgoing Explorer, the profile is profoundly different.",automotiveEngineering
75,The result is an SUV that looks like nothing else in The result boxy segment.,automotiveEngineering
76,"The Blazer shares The Blazer underpinnings with the GMC Acadia and the Cadillac XT5, and comes with a 193-horsepower 2.5-liter four-cylinder engine and front-wheel drive.",automotiveEngineering
76,"A far more powerful 308-horsepower 3.6-liter six-cylinder engine is optional on L and Blazer models, and standard on RS and Premier trims.",automotiveEngineering
76,A nine-speed automatic is standard with either engine; all-wheel drive is available only with the six-cylinder engine.,automotiveEngineering
76,"Towing is rated at 1,500 pounds with front-wheel drive, and 4,500 pounds with all-wheel drive.",automotiveEngineering
76,"Assured and responsive, the V-6-powered Blazer Premier does feel more engaging than the mushy handling typical of this class.",automotiveEngineering
76,"The Blazer remains remarkably poised and steady while cornering, with minimal body lean.",automotiveEngineering
76,"It absorbs bumps admirably, although you will notice you’re crossing them.",automotiveEngineering
76,"The strong, smooth flow of power is pleasing in a way no turbocharged four could hope to match, and the transmission shifts discreetly.",automotiveEngineering
77,The Buick Regal TourX is the spacious all-wheel drive alternative to the common compact crossover.,automotiveEngineering
77,"Usually, when the word “wagon” is brought up, many think of a boring box on wheels that might rank below a minivan in cool factor.",automotiveEngineering
77,Those with this sentiment clearly haven’t seen the latest wagons available.,automotiveEngineering
77,Wagons have been undergoing big changes; many of Wagons are adding all-wheel drive and morphing into under-the-radar crossover alternatives.,automotiveEngineering
77,"Prices for a new ride — especially a compact or midsize crossover — with AWD can easily reach up to $40,000.",automotiveEngineering
77,"Enter the Buick Regal TourX that starts just under $30,000 and offers a ton of space (about 73 cubic feet with rear seats folded down).",automotiveEngineering
77,It will make most five-seat crossovers jealous.,automotiveEngineering
77,"The TourX makes The TourX easy to load large, bulky items due to The TourX power lift gate and lower ride height than many crossovers, too.",automotiveEngineering
78,The Ford Mustang Shelby GT350 was introduced for the 2016 model year to critical acclaim.,automotiveEngineering
78,"Most of the praise went to the massive, 5.2-liter V-8 that’s special to the GT350 and GT350 more-aggressive sibling, the GT350R.",automotiveEngineering
78,"Unlike the GT350R, though, the standard-issue Shelby gets some notable upgrades for 2019.First off, Ford worked with Michelin to design a new set of high-performance tires.",automotiveEngineering
78,"When you’re sending 526 horsepower to the rear wheels, bad tires can limit the speed.",automotiveEngineering
